A2580,J2566,中国人民银行,5975,NULL,202012
D385,H3885,南京银行,9805,NULL,202012
A510,K3267,农业银行,4271,NULL,202012
H1435,H1577,浦发银行,1531,NULL,202012
E3682,K2745,建设银行,5838,NULL,202012
E3543,F2430,农业银行,8698,NULL,202012
A2761,G2381,中国农业银行,7580,NULL,202012
F2452,D3006,工商银行,2829,NULL,202012
D2836,E2930,建设银行,5018,NULL,202012
G1800,K716,浦发银行,2356,NULL,202012
D3504,G3097,南京银行,5994,NULL,202012
C52,H3437,建设银行,2970,NULL,202012
B1864,I3099,中国农业银行,2246,NULL,202012
H3037,K2334,NULL,9121,NULL,202012
D88,I1421,工商银行,9799,NULL,202012
D3103,H841,南京银行,2627,NULL,202012
G3952,H3137,浦发银行,5297,NULL,202012
H3058,K2149,NULL,9529,NULL,202012
G1714,G2265,工商银行,4487,NULL,202012
B3480,J919,工商银行,3695,NULL,202012
D708,I2967,建设银行,5025,NULL,202012
G2453,K3868,建设银行,1660,NULL,202012
E854,G294,NULL,4812,NULL,202012
C1174,E1727,浦发银行,1078,NULL,202012
B352,J3458,农业银行,9501,NULL,202012
B3447,F1382,中国农业银行,7320,NULL,202012
H253,J1225,浦发银行,1357,NULL,202012
F3541,K3177,建设银行,1762,NULL,202012
G3108,E1573,中国人民银行,1331,NULL,202012
A2244,H1058,工商银行,1448,NULL,202012
E1790,K1070,浦发银行,5093,NULL,202012
E2408,K1912,浦发银行,5846,NULL,202012
G1377,I280,南京银行,7591,NULL,202012
G1750,J255,浦发银行,8795,NULL,202012
H617,E2069,NULL,6338,NULL,202012
D1372,K1015,浦发银行,1270,NULL,202012
B3649,I233,农业银行,1541,NULL,202012
B1747,K2249,建设银行,3880,NULL,202012
H3225,G3847,中国农业银行,8077,NULL,202012
F2682,J2,NULL,7346,NULL,202012
G3636,D2935,建设银行,8152,NULL,202012
F2645,K3051,NULL,2126,NULL,202012
A3140,E359,NULL,5170,NULL,202012
H2036,D1889,中国农业银行,5666,NULL,202012
D510,E1677,工商银行,5426,NULL,202012
E465,G650,浦发银行,5980,NULL,202012
F1653,G1352,建设银行,5879,NULL,202012
D3656,I347,浦发银行,2005,NULL,202012
E2694,E3733,NULL,4314,NULL,202012
A3463,J506,NULL,2468,NULL,202012
A3398,H566,NULL,6973,NULL,202012
B2722,K63,中国农业银行,2298,NULL,202012
G1587,I3341,工商银行,8172,NULL,202012
A1301,F1618,建设银行,8699,NULL,202012
E1754,J2087,工商银行,5174,NULL,202012
E299,G2854,中国农业银行,9286,NULL,202012
D2621,J3553,NULL,1152,NULL,202012
H2574,K1103,农业银行,8970,NULL,202012
F3091,H3699,浦发银行,5495,NULL,202012
A3062,J3065,南京银行,2568,NULL,202012
F1772,G2256,南京银行,5039,NULL,202012
A999,F72,农业银行,2995,NULL,202012
B3548,G661,NULL,2244,NULL,202012
C3172,K3165,NULL,4438,NULL,202012
C1669,F3215,NULL,2607,NULL,202012
C2328,K2694,南京银行,3321,NULL,202012
D1219,E1944,工商银行,5442,NULL,202012
D3199,I3763,建设银行,9977,NULL,202012
C226,E399,中国农业银行,4894,NULL,202012
A2379,J3174,工商银行,5346,NULL,202012
A1992,D2436,工商银行,2639,NULL,202012
C1908,I2044,农业银行,7442,NULL,202012
B3579,I2468,南京银行,6873,NULL,202012
D3771,F1144,中国农业银行,7078,NULL,202012
D2043,G2443,中国人民银行,3193,NULL,202012
E142,F404,中国农业银行,7635,NULL,202012
E1999,D3033,浦发银行,4453,NULL,202012
F1082,G2648,农业银行,7821,NULL,202012
G940,G1732,南京银行,1464,NULL,202012
F1116,G2002,浦发银行,2485,NULL,202012
D1758,F1584,建设银行,2772,NULL,202012
D594,G2442,农业银行,8748,NULL,202012
C2197,K3659,NULL,1990,NULL,202012
E957,J1017,工商银行,4539,NULL,202012
A1601,H3166,农业银行,3072,NULL,202012
H823,I3293,浦发银行,6335,NULL,202012
H3908,K1352,南京银行,9551,NULL,202012
C2676,D1939,农业银行,7574,NULL,202012
E1843,D3885,中国农业银行,3511,NULL,202012
H3620,D3869,浦发银行,1469,NULL,202012
G3621,I310,中国人民银行,4096,NULL,202012
D2998,I3639,NULL,3685,NULL,202012
D3402,G551,中国人民银行,5870,NULL,202012
F1969,F2605,南京银行,1460,NULL,202012
C2818,H1841,中国农业银行,7986,NULL,202012
D3311,I1176,NULL,3420,NULL,202012
C3804,J3068,工商银行,1156,NULL,202012
C2558,D3595,中国人民银行,5173,NULL,202012
C823,K2889,工商银行,6205,NULL,202012
H3105,H3586,南京银行,8562,NULL,202012
H3104,D3514,中国人民银行,9717,NULL,202012
C1566,J2365,浦发银行,9866,NULL,202012
H3358,H848,南京银行,3186,NULL,202012
E881,K2693,NULL,6150,NULL,202012
C3962,D1890,中国农业银行,1783,NULL,202012
E3784,G3544,NULL,9136,NULL,202012
H1601,F366,浦发银行,1175,NULL,202012
B849,F1993,NULL,1238,NULL,202012
B95,G3587,工商银行,4675,NULL,202012
H1205,J3182,浦发银行,1779,NULL,202012
B2483,I2177,南京银行,6396,NULL,202012
G2642,K1313,工商银行,7739,NULL,202012
C3497,H3952,浦发银行,2947,NULL,202012
C2381,E1939,建设银行,2738,NULL,202012
E3243,K1373,中国人民银行,3794,NULL,202012
H2739,E2785,农业银行,3286,NULL,202012
E1162,E198,建设银行,6594,NULL,202012
A2202,E278,浦发银行,6921,NULL,202012
H839,E1829,农业银行,5959,NULL,202012
H284,F3975,南京银行,5817,NULL,202012
E1998,H3081,南京银行,6291,NULL,202012
A1542,I3911,浦发银行,1218,NULL,202012
C2553,G2506,工商银行,8341,NULL,202012
G1791,I2904,农业银行,9948,NULL,202012
D2448,E1777,工商银行,5209,NULL,202012
E630,G923,农业银行,1442,NULL,202012
H249,J1562,NULL,1927,NULL,202012
E438,G1022,工商银行,4804,NULL,202012
B231,D1335,浦发银行,8198,NULL,202012
H2134,E534,农业银行,4158,NULL,202012
B911,F1224,南京银行,6377,NULL,202012
B3564,D3895,农业银行,6625,NULL,202012
A2800,J1935,中国人民银行,6993,NULL,202012
D2771,G1004,浦发银行,5625,NULL,202012
G1159,E2054,中国人民银行,7654,NULL,202012
B3834,F890,工商银行,4352,NULL,202012
E3397,H3201,建设银行,5175,NULL,202012
D1595,H932,中国人民银行,4775,NULL,202012
D1167,E109,NULL,5833,NULL,202012
D1879,I491,南京银行,4757,NULL,202012
B2556,H850,中国农业银行,6612,NULL,202012
G717,I718,中国农业银行,9653,NULL,202012
B585,I2372,建设银行,3512,NULL,202012
A1411,F1227,建设银行,6784,NULL,202012
A2555,E1110,浦发银行,1771,NULL,202012
E273,H3579,中国人民银行,5392,NULL,202012
C1639,D3746,工商银行,4536,NULL,202012
F2291,J2645,建设银行,3433,NULL,202012
F3148,E480,农业银行,9385,NULL,202012
A2955,F3736,南京银行,6927,NULL,202012
E3158,G2413,工商银行,5043,NULL,202012
F2274,D1807,浦发银行,3829,NULL,202012
F2928,H1498,南京银行,8532,NULL,202012
B3873,F1444,建设银行,3886,NULL,202012
H652,K989,NULL,2263,NULL,202012
G3758,F1115,中国农业银行,4122,NULL,202012
G652,F2418,南京银行,6444,NULL,202012
H2383,J629,农业银行,1204,NULL,202012
A1403,F363,南京银行,2985,NULL,202012
E2453,K52,中国人民银行,9742,NULL,202012
G1115,I2815,中国人民银行,4718,NULL,202012
A1787,G2157,中国人民银行,7037,NULL,202012
H2020,E957,浦发银行,1447,NULL,202012
C3884,H2726,农业银行,5830,NULL,202012
B345,K1017,中国农业银行,5565,NULL,202012
E1661,I73,工商银行,2738,NULL,202012
C2717,K2853,农业银行,5360,NULL,202012
F1410,E3760,NULL,3017,NULL,202012
G196,E1654,南京银行,8434,NULL,202012
E1550,G2823,中国人民银行,8652,NULL,202012
B2979,K2302,建设银行,4302,NULL,202012
G72,J53,中国农业银行,3407,NULL,202012
H370,J3028,南京银行,2278,NULL,202012
E2026,I2654,中国农业银行,1605,NULL,202012
C1351,K1505,浦发银行,4650,NULL,202012
A930,F1565,中国人民银行,3693,NULL,202012
G3979,I3297,浦发银行,2160,NULL,202012
F1728,G3413,农业银行,8832,NULL,202012
H341,E3236,中国人民银行,6889,NULL,202012
D3592,F3604,浦发银行,1052,NULL,202012
B3269,I3838,中国农业银行,5829,NULL,202012
B2672,D3547,中国农业银行,3025,NULL,202012
B1465,K3097,浦发银行,4330,NULL,202012
G984,I1398,中国人民银行,8164,NULL,202012
F3941,I1295,工商银行,5182,NULL,202012
E3991,K2843,南京银行,8439,NULL,202012
C867,G1553,NULL,2663,NULL,202012
E1152,D1603,建设银行,8460,NULL,202012
C1683,K2824,浦发银行,1207,NULL,202012
E3812,K2954,工商银行,4092,NULL,202012
F3641,J40,建设银行,5210,NULL,202012
H2782,E568,中国人民银行,7432,NULL,202012
E3354,I3172,中国人民银行,9964,NULL,202012
E3225,E148,建设银行,9932,NULL,202012
C2780,G3321,建设银行,3369,NULL,202012
A104,E2766,中国人民银行,1830,NULL,202012
G3554,H141,中国农业银行,7268,NULL,202012
B3569,I2105,中国人民银行,1916,NULL,202012
A3874,I1173,NULL,9108,NULL,202012
A543,I3837,浦发银行,8827,NULL,202012
F1309,D2514,中国农业银行,2205,NULL,202012
H3178,F888,农业银行,4338,NULL,202012
H3226,G2403,农业银行,3078,NULL,202012
D972,K1871,中国农业银行,4219,NULL,202012
D1357,I2034,中国人民银行,5947,NULL,202012
E2064,F454,工商银行,3688,NULL,202012
D1240,J2792,浦发银行,3179,NULL,202012
D2036,J3773,建设银行,3999,NULL,202012
D2434,K2786,南京银行,1380,NULL,202012
H2914,I3901,南京银行,9194,NULL,202012
F1439,G2293,浦发银行,5899,NULL,202012
E2201,J3782,农业银行,4346,NULL,202012
A135,F1361,浦发银行,8565,NULL,202012
G2914,G890,NULL,2447,NULL,202012
B2095,F1251,浦发银行,1799,NULL,202012
H3784,D162,建设银行,7291,NULL,202012
F2901,H2707,NULL,3745,NULL,202012
D2134,F2831,农业银行,8385,NULL,202012
F1626,I174,建设银行,6999,NULL,202012
G27,J3932,浦发银行,9384,NULL,202012
B3524,J731,工商银行,1791,NULL,202012
G1677,D2804,工商银行,2110,NULL,202012
D2941,K1411,中国农业银行,6975,NULL,202012
H11,H832,中国农业银行,4522,NULL,202012
C211,E3166,建设银行,2278,NULL,202012
D3070,K688,NULL,9059,NULL,202012
A1029,E1500,中国人民银行,8722,NULL,202012
D557,H666,建设银行,9190,NULL,202012
H3995,J3640,浦发银行,3031,NULL,202012
G3836,G3478,中国农业银行,4280,NULL,202012
G1481,I3116,中国农业银行,1160,NULL,202012
G1963,D2313,建设银行,9648,NULL,202012
H3431,H799,浦发银行,8774,NULL,202012
B800,H3271,NULL,2098,NULL,202012
H1072,I811,农业银行,5870,NULL,202012
F652,E2366,中国人民银行,9744,NULL,202012
A2908,H229,建设银行,8967,NULL,202012
E268,E2369,NULL,2943,NULL,202012
C294,E2468,NULL,6264,NULL,202012
D1222,J3803,建设银行,5028,NULL,202012
E1513,K822,中国人民银行,4651,NULL,202012
D2136,K3245,建设银行,7622,NULL,202012
A2782,I2503,南京银行,8456,NULL,202012
B3754,I1871,中国人民银行,2792,NULL,202012
A3658,J780,中国人民银行,8797,NULL,202012
A2706,D2062,浦发银行,7850,NULL,202012
C1917,J2209,农业银行,4381,NULL,202012
B3884,H3265,建设银行,4416,NULL,202012
B3110,F706,中国人民银行,8965,NULL,202012
E216,F3268,南京银行,6533,NULL,202012
E2570,I2788,浦发银行,7806,NULL,202012
C1019,J987,南京银行,2378,NULL,202012
E3802,D1763,农业银行,3689,NULL,202012
F1051,G2082,农业银行,2213,NULL,202012
C3280,H891,NULL,1971,NULL,202012
G842,E3770,中国农业银行,4908,NULL,202012
D587,E903,工商银行,1336,NULL,202012
F3276,E2372,农业银行,2599,NULL,202012
A1524,G1918,浦发银行,6069,NULL,202012
G3325,I238,浦发银行,7974,NULL,202012
F3181,H1894,农业银行,4572,NULL,202012
F1254,H1511,NULL,6266,NULL,202012
G1697,D3280,浦发银行,1213,NULL,202012
F2377,K2513,中国人民银行,6574,NULL,202012
G2259,D3097,NULL,9224,NULL,202012
E1210,E837,南京银行,9643,NULL,202012
G3929,F911,中国农业银行,7314,NULL,202012
E1978,G46,浦发银行,8715,NULL,202012
G1415,D3170,中国农业银行,2582,NULL,202012
B1702,K266,中国人民银行,2868,NULL,202012
D794,G2066,南京银行,2061,NULL,202012
A3388,G2690,浦发银行,9870,NULL,202012
D332,H1533,农业银行,7911,NULL,202012
G2372,G2226,浦发银行,3611,NULL,202012
E869,D1640,浦发银行,5854,NULL,202012
F161,E3354,中国农业银行,2210,NULL,202012
D3619,F2875,建设银行,9046,NULL,202012
G2918,I1055,浦发银行,8418,NULL,202012
A2678,J3281,工商银行,4827,NULL,202012
G290,F111,建设银行,3559,NULL,202012
D1295,H3617,建设银行,8926,NULL,202012
B3016,E3591,浦发银行,9198,NULL,202012
D2292,K2956,NULL,3836,NULL,202012
H2819,J3911,中国人民银行,7594,NULL,202012
E1972,J3406,工商银行,6459,NULL,202012
E3117,D3964,工商银行,9976,NULL,202012
C2145,H253,农业银行,9581,NULL,202012
F2755,E1047,中国人民银行,9583,NULL,202012
E52,F1943,农业银行,1626,NULL,202012
F991,E118,中国农业银行,3591,NULL,202012
D1220,D2655,NULL,5544,NULL,202012
G777,K3653,浦发银行,1807,NULL,202012
H490,G1367,南京银行,7952,NULL,202012
H817,K3619,工商银行,1437,NULL,202012
G3029,K1900,中国农业银行,2867,NULL,202012
B1144,D2753,农业银行,7713,NULL,202012
C492,H2926,工商银行,1209,NULL,202012
C3119,D1838,农业银行,3419,NULL,202012
A111,I264,建设银行,9034,NULL,202012
G1815,G2510,南京银行,6935,NULL,202012
D3136,K2900,NULL,1482,NULL,202012
A3209,J846,中国人民银行,5537,NULL,202012
A674,E3343,农业银行,2635,NULL,202012
A3098,E1088,浦发银行,8892,NULL,202012
D2748,E2310,NULL,8289,NULL,202012
F1188,D2550,南京银行,3288,NULL,202012
F821,G1158,工商银行,3742,NULL,202012
C1820,E2085,建设银行,2805,NULL,202012
B3088,K3925,农业银行,1867,NULL,202012
C3993,I870,农业银行,9694,NULL,202012
E3714,E2912,NULL,8445,NULL,202012
D3885,J1315,工商银行,7365,NULL,202012
E3198,E1119,NULL,8928,NULL,202012
G2131,H1406,农业银行,4869,NULL,202012
A1959,H3971,建设银行,8610,NULL,202012
H2615,H2337,NULL,2796,NULL,202012
H3715,K222,建设银行,2067,NULL,202012
E192,H558,浦发银行,1015,NULL,202012
D1256,H3582,农业银行,9495,NULL,202012
A3990,G333,浦发银行,8808,NULL,202012
F1090,F1595,浦发银行,3608,NULL,202012
C1097,I3790,南京银行,7476,NULL,202012
H2568,D2280,南京银行,9441,NULL,202012
F1602,E887,中国农业银行,7788,NULL,202012
C2442,H426,NULL,7500,NULL,202012
E3371,E2928,南京银行,9297,NULL,202012
F876,I3902,工商银行,7955,NULL,202012
H3736,D1696,南京银行,4187,NULL,202012
B330,H1764,中国人民银行,6332,NULL,202012
C2540,J267,南京银行,5573,NULL,202012
C3770,G2489,中国人民银行,3446,NULL,202012
B3264,J61,浦发银行,3845,NULL,202012
A3431,E3478,中国农业银行,6190,NULL,202012
G465,D1075,NULL,6093,NULL,202012
B1284,J1782,中国农业银行,4022,NULL,202012
C3195,H2519,浦发银行,4437,NULL,202012
E2951,K2463,工商银行,6984,NULL,202012
H636,D42,建设银行,9029,NULL,202012
B3068,K1029,NULL,1133,NULL,202012
D884,J790,中国人民银行,6273,NULL,202012
B1213,F1644,中国人民银行,8099,NULL,202012
F2410,F41,NULL,1543,NULL,202012
G2708,E3311,浦发银行,2905,NULL,202012
F3497,J3137,中国农业银行,5018,NULL,202012
E3788,E2277,中国人民银行,6766,NULL,202012
B3314,K3988,中国农业银行,8387,NULL,202012
G336,J2246,浦发银行,5480,NULL,202012
H3520,K579,浦发银行,5811,NULL,202012
B2825,G3844,工商银行,8853,NULL,202012
F1303,K859,南京银行,2865,NULL,202012
E1797,E1759,农业银行,4601,NULL,202012
A489,K2848,浦发银行,8066,NULL,202012
H3093,J99,中国农业银行,9330,NULL,202012
A904,I2036,南京银行,7222,NULL,202012
B693,G2377,浦发银行,4303,NULL,202012
D590,H3857,中国人民银行,9549,NULL,202012
F936,J3498,南京银行,4849,NULL,202012
H1310,D2170,浦发银行,1815,NULL,202012
G252,K2728,南京银行,5004,NULL,202012
C903,F2451,中国人民银行,8567,NULL,202012
G175,F3307,中国农业银行,4727,NULL,202012
H1431,G1845,中国农业银行,7029,NULL,202012
A1912,H3600,建设银行,1884,NULL,202012
D3993,J3768,工商银行,2483,NULL,202012
D1123,I447,农业银行,9604,NULL,202012
A1374,H962,中国农业银行,7124,NULL,202012
C1791,I0,NULL,5160,NULL,202012
E584,K2437,工商银行,4873,NULL,202012
G361,G1512,农业银行,9234,NULL,202012
B840,D489,工商银行,1772,NULL,202012
A2326,F446,中国农业银行,1197,NULL,202012
D3157,F3503,NULL,9561,NULL,202012
H3435,J1710,NULL,9432,NULL,202012
B3825,D505,NULL,5765,NULL,202012
B1841,G1830,建设银行,4572,NULL,202012
F1619,G2172,工商银行,4820,NULL,202012
C3765,E1794,南京银行,5264,NULL,202012
E508,G2767,建设银行,8254,NULL,202012
F286,J3071,南京银行,2432,NULL,202012
H1786,G3835,建设银行,5457,NULL,202012
A2149,E3055,农业银行,8889,NULL,202012
D1783,D2311,工商银行,6221,NULL,202012
E1047,K1374,NULL,5787,NULL,202012
F1268,K1030,建设银行,6139,NULL,202012
F661,K2165,建设银行,3496,NULL,202012
G2541,E2882,工商银行,1690,NULL,202012
C940,I3077,中国人民银行,9313,NULL,202012
A3625,H319,中国人民银行,1124,NULL,202012
F2744,F545,工商银行,7700,NULL,202012
D2292,D2407,中国农业银行,2745,NULL,202012
E2319,G1766,工商银行,8551,NULL,202012
C1537,K2728,农业银行,2463,NULL,202012
D3731,K2258,中国农业银行,7392,NULL,202012
B109,I3613,NULL,6972,NULL,202012
G978,I786,NULL,2793,NULL,202012
H1422,E497,建设银行,6217,NULL,202012
A2083,F3326,中国农业银行,6388,NULL,202012
D2151,K2411,农业银行,5071,NULL,202012
G2600,K1963,建设银行,3616,NULL,202012
D2480,H3652,浦发银行,6225,NULL,202012
F2079,I3026,建设银行,1622,NULL,202012
C3766,K1139,中国人民银行,4244,NULL,202012
B3095,F2882,农业银行,6207,NULL,202012
F2522,K2828,农业银行,6653,NULL,202012
H1472,D2887,农业银行,9168,NULL,202012
H2327,H540,NULL,7506,NULL,202012
F3827,I556,建设银行,8791,NULL,202012
B2958,H3874,农业银行,6141,NULL,202012
B3771,E747,农业银行,5050,NULL,202012
C632,I1316,中国农业银行,5802,NULL,202012
B2370,G779,工商银行,5525,NULL,202012
F2982,I2168,NULL,1424,NULL,202012
F3336,G222,浦发银行,8530,NULL,202012
D1703,K1009,建设银行,4377,NULL,202012
H2582,G501,NULL,1955,NULL,202012
D1397,I3265,浦发银行,4444,NULL,202012
E1533,K365,浦发银行,6392,NULL,202012
C3890,F3737,中国农业银行,5679,NULL,202012
A1373,I2100,工商银行,9343,NULL,202012
B670,G3593,建设银行,6504,NULL,202012
H373,F2965,建设银行,1384,NULL,202012
F1021,J3776,NULL,6273,NULL,202012
H352,D46,建设银行,1521,NULL,202012
H3052,F1555,中国人民银行,3486,NULL,202012
B2505,D3667,南京银行,9149,NULL,202012
D243,K478,建设银行,6061,NULL,202012
B2361,H1109,农业银行,9319,NULL,202012
C693,I3837,NULL,5327,NULL,202012
G2321,F1265,浦发银行,4774,NULL,202012
H3365,F3110,工商银行,6855,NULL,202012
C1410,I1037,工商银行,3171,NULL,202012
E1573,G544,浦发银行,6098,NULL,202012
H2139,I382,NULL,2692,NULL,202012
H3247,D563,NULL,3639,NULL,202012
F282,K662,NULL,7310,NULL,202012
C3435,F2222,农业银行,7018,NULL,202012
C3996,D2622,浦发银行,5078,NULL,202012
G564,K2564,建设银行,7107,NULL,202012
H883,F71,浦发银行,6583,NULL,202012
E2733,I2035,农业银行,6610,NULL,202012
B242,J809,NULL,9968,NULL,202012
G3179,F3335,建设银行,4787,NULL,202012
A383,F3312,中国人民银行,4573,NULL,202012
D1995,G260,中国农业银行,3745,NULL,202012
F3769,E81,建设银行,8206,NULL,202012
B343,D3720,浦发银行,8094,NULL,202012
E2069,H3878,建设银行,9855,NULL,202012
A2177,H370,南京银行,3070,NULL,202012
H1810,I3423,农业银行,4564,NULL,202012
F1919,D3102,农业银行,7195,NULL,202012
E967,F3761,农业银行,2686,NULL,202012
F3161,J3221,浦发银行,3520,NULL,202012
E237,K944,中国农业银行,8522,NULL,202012
F290,K2655,中国农业银行,3568,NULL,202012
H2277,E2242,农业银行,5633,NULL,202012
C3275,F2060,南京银行,8593,NULL,202012
B243,E1391,工商银行,4168,NULL,202012
D3120,E3925,工商银行,4470,NULL,202012
A601,G925,工商银行,1854,NULL,202012
A299,K1746,浦发银行,6549,NULL,202012
A1642,I1818,南京银行,8742,NULL,202012
H1891,F2837,中国人民银行,8361,NULL,202012
F557,I557,NULL,3634,NULL,202012
A203,F379,建设银行,7414,NULL,202012
C1136,E270,建设银行,4418,NULL,202012
H315,D3288,建设银行,5006,NULL,202012
B455,K778,NULL,8047,NULL,202012
F1977,G606,NULL,2546,NULL,202012
G571,J106,农业银行,1857,NULL,202012
F30,D1343,中国农业银行,3333,NULL,202012
E439,F2933,中国农业银行,9800,NULL,202012
A809,E966,工商银行,7955,NULL,202012
H3052,J1036,南京银行,10000,NULL,202012
B2258,J547,NULL,8002,NULL,202012
C2574,K3683,中国人民银行,3393,NULL,202012
G3040,I2648,浦发银行,6439,NULL,202012
A2929,G165,建设银行,9593,NULL,202012
H719,I1000,建设银行,6781,NULL,202012
C2210,I2576,中国人民银行,8041,NULL,202012
D3137,F1556,NULL,1110,NULL,202012
B2067,D1344,工商银行,3581,NULL,202012
E3050,D2400,NULL,3106,NULL,202012
E958,H3905,浦发银行,2076,NULL,202012
D1863,I1599,浦发银行,2637,NULL,202012
C728,I3118,南京银行,4196,NULL,202012
A358,K400,南京银行,1057,NULL,202012
C2208,D1708,中国人民银行,5808,NULL,202012
C3522,K423,建设银行,8561,NULL,202012
C3534,E3767,建设银行,4471,NULL,202012
H3288,D3,农业银行,8576,NULL,202012
B2408,I2725,浦发银行,8556,NULL,202012
H2290,G1436,中国农业银行,4945,NULL,202012
G2888,J3875,南京银行,7134,NULL,202012
D2659,I184,南京银行,4232,NULL,202012
F3196,I3234,中国人民银行,9888,NULL,202012
G2388,H3303,NULL,7357,NULL,202012
D3511,D1236,工商银行,7606,NULL,202012
E3782,E2085,南京银行,5118,NULL,202012
A2129,K405,农业银行,7275,NULL,202012
F172,D2854,中国农业银行,2593,NULL,202012
D682,F491,NULL,3914,NULL,202012
A160,F367,南京银行,6111,NULL,202012
A2289,D2845,建设银行,1630,NULL,202012
B1978,G2224,农业银行,4598,NULL,202012
F2610,I2818,工商银行,1913,NULL,202012
B3210,I2320,南京银行,3428,NULL,202012
G3830,F2072,农业银行,1018,NULL,202012
B142,I3723,NULL,5386,NULL,202012
H3470,D2706,南京银行,6410,NULL,202012
A416,D978,农业银行,9577,NULL,202012
D3329,I3879,浦发银行,6466,NULL,202012
H2437,J633,建设银行,3678,NULL,202012
C3694,K1801,建设银行,8057,NULL,202012
A2245,D3345,南京银行,7178,NULL,202012
B3281,K469,南京银行,5440,NULL,202012
A748,G477,中国人民银行,8700,NULL,202012
D3141,D79,中国人民银行,5562,NULL,202012
H2999,K2035,农业银行,1464,NULL,202012
F793,I3262,建设银行,4258,NULL,202012
F2427,H1372,中国人民银行,5992,NULL,202012
G3879,K1850,南京银行,6852,NULL,202012
G3969,H708,南京银行,4274,NULL,202012
E3290,J1382,农业银行,4381,NULL,202012
B783,G1281,建设银行,3222,NULL,202012
H204,F288,建设银行,2437,NULL,202012
A3404,F2655,中国人民银行,2421,NULL,202012
H1944,K3607,中国农业银行,6709,NULL,202012
C2882,E2391,工商银行,6230,NULL,202012
D2104,G1405,工商银行,8714,NULL,202012
F2039,D1666,南京银行,2604,NULL,202012
D45,E1884,浦发银行,6631,NULL,202012
E3667,J1031,NULL,1960,NULL,202012
E782,D868,建设银行,1573,NULL,202012
G2595,D3436,建设银行,9317,NULL,202012
F2659,J3419,南京银行,7219,NULL,202012
B848,K2570,工商银行,5190,NULL,202012
B1808,F343,浦发银行,5303,NULL,202012
D2157,D1434,农业银行,5815,NULL,202012
E569,K2704,工商银行,4252,NULL,202012
F320,H805,农业银行,2466,NULL,202012
E1476,D3044,NULL,9948,NULL,202012
G2884,I2188,南京银行,1247,NULL,202012
C2656,G3294,农业银行,1054,NULL,202012
G2625,J3304,建设银行,8365,NULL,202012
H3750,J262,NULL,4838,NULL,202012
H136,D1381,建设银行,5938,NULL,202012
F2004,K3311,浦发银行,4001,NULL,202012
C542,I925,农业银行,2557,NULL,202012
B2174,J835,南京银行,7268,NULL,202012
G890,G312,工商银行,9694,NULL,202012
H2999,E2918,南京银行,9084,NULL,202012
H316,H2279,NULL,3421,NULL,202012
A3698,G3163,农业银行,1154,NULL,202012
E221,F1610,NULL,2845,NULL,202012
F3093,E1386,NULL,3555,NULL,202012
C439,F3628,中国农业银行,1815,NULL,202012
A3002,I49,建设银行,5741,NULL,202012
G3639,J566,农业银行,4376,NULL,202012
B2017,H2731,中国农业银行,4119,NULL,202012
B1919,D1185,中国人民银行,2234,NULL,202012
B503,J2447,中国农业银行,6307,NULL,202012
G2526,H825,NULL,1177,NULL,202012
B1138,D356,农业银行,3596,NULL,202012
F3114,G3614,建设银行,6864,NULL,202012
E1696,H1285,中国人民银行,3372,NULL,202012
G1216,H595,农业银行,7394,NULL,202012
A2688,H1153,中国人民银行,8391,NULL,202012
F2444,J3733,中国人民银行,3418,NULL,202012
G752,F158,农业银行,4366,NULL,202012
B2163,J3906,南京银行,1226,NULL,202012
F1554,G2594,浦发银行,6216,NULL,202012
F129,J3304,中国人民银行,6477,NULL,202012
E2957,G1986,中国人民银行,9299,NULL,202012
A2515,D2161,南京银行,4984,NULL,202012
G615,K313,浦发银行,1449,NULL,202012
G1508,F1151,浦发银行,1914,NULL,202012
F1145,G2630,南京银行,3353,NULL,202012
G2599,I3394,南京银行,4610,NULL,202012
C577,F1992,工商银行,8322,NULL,202012
G3110,J488,工商银行,1444,NULL,202012
H3211,F2118,浦发银行,6291,NULL,202012
C2612,F1161,建设银行,5308,NULL,202012
C1734,D1160,工商银行,2676,NULL,202012
F380,K2265,南京银行,6891,NULL,202012
G647,D3955,NULL,1130,NULL,202012
E3797,F741,中国人民银行,4090,NULL,202012
H273,I1606,工商银行,4095,NULL,202012
E3132,I921,工商银行,3111,NULL,202012
B2502,K1739,农业银行,7109,NULL,202012
B2529,I825,农业银行,9299,NULL,202012
B3955,G2557,浦发银行,4115,NULL,202012
H2129,D3124,建设银行,6073,NULL,202012
H3627,F2653,工商银行,5395,NULL,202012
A3271,D3697,工商银行,3583,NULL,202012
C3962,J1116,NULL,2404,NULL,202012
F893,K3236,建设银行,6456,NULL,202012
F2447,K2119,中国农业银行,5672,NULL,202012
F352,K339,NULL,7558,NULL,202012
H498,K2714,中国农业银行,5199,NULL,202012
C3915,K310,NULL,7470,NULL,202012
F1064,H1883,南京银行,6007,NULL,202012
F2158,I1534,浦发银行,4233,NULL,202012
C746,D3993,中国农业银行,8199,NULL,202012
E537,F1583,工商银行,9087,NULL,202012
C1101,K2313,NULL,9213,NULL,202012
H352,D1137,农业银行,5273,NULL,202012
E3230,G712,中国人民银行,8802,NULL,202012
B3801,J3224,农业银行,8729,NULL,202012
F1014,K1524,农业银行,5409,NULL,202012
A2534,G834,浦发银行,1323,NULL,202012
A2474,E1323,农业银行,6536,NULL,202012
