C3559,nameC3559,4,5,15481,1,公司,202012
A3007,nameA3007,5,3,59249,NULL,公司,202012
D960,nameD960,4,1,65483,1,公司,202012
B3057,nameB3057,2,5,71287,2,公司,202012
C1950,nameC1950,5,3,86772,5,公司,202012
C981,nameC981,3,2,478,1,公司,202012
G39,nameG39,5,1,11167,4,公司,202012
H1670,nameH1670,4,2,37562,3,公司,202012
C3318,nameC3318,1,5,60575,3,公司,202012
E614,nameE614,3,3,74813,2,公司,202012
G2854,nameG2854,3,5,43032,1,公司,202012
B1242,nameB1242,2,2,93737,4,公司,202012
A3003,nameA3003,2,1,80968,NULL,公司,202012
C2710,nameC2710,3,5,14535,NULL,公司,202012
G1619,nameG1619,3,5,114,3,公司,202012
E1751,nameE1751,2,1,5648,4,公司,202012
A3964,nameA3964,4,2,48392,5,公司,202012
A2055,nameA2055,1,2,83169,2,公司,202012
F1987,nameF1987,2,5,29179,5,公司,202012
G2953,nameG2953,3,3,68154,4,公司,202012
B1298,nameB1298,5,2,40786,3,公司,202012
E393,nameE393,1,4,35066,2,公司,202012
A2668,nameA2668,5,4,44007,1,公司,202012
D1394,nameD1394,1,4,29874,1,公司,202012
D1403,nameD1403,5,3,24515,3,公司,202012
B2264,nameB2264,4,5,60342,1,公司,202012
H3474,nameH3474,5,4,67257,NULL,公司,202012
E254,nameE254,3,2,20696,4,公司,202012
H1041,nameH1041,2,2,37645,1,公司,202012
F2728,nameF2728,3,1,2721,3,公司,202012
H1187,nameH1187,1,3,11841,4,公司,202012
H134,nameH134,1,2,24548,3,公司,202012
D1497,nameD1497,2,3,10995,1,公司,202012
H1192,nameH1192,4,3,52822,1,公司,202012
A3740,nameA3740,4,1,303,NULL,公司,202012
G2861,nameG2861,3,5,19945,1,公司,202012
B2842,nameB2842,2,3,67035,3,公司,202012
G3595,nameG3595,5,2,55573,NULL,公司,202012
D3978,nameD3978,1,1,55122,1,公司,202012
A1768,nameA1768,4,5,7985,3,公司,202012
H3344,nameH3344,2,1,13431,NULL,公司,202012
A573,nameA573,1,2,22372,4,公司,202012
G1702,nameG1702,5,4,12561,1,公司,202012
B841,nameB841,2,5,30544,5,公司,202012
H1955,nameH1955,2,1,41466,4,公司,202012
D3220,nameD3220,1,3,64105,1,公司,202012
G3920,nameG3920,3,1,9871,2,公司,202012
B1483,nameB1483,2,4,3293,2,公司,202012
A1929,nameA1929,4,5,87756,NULL,公司,202012
G2800,nameG2800,1,2,18367,1,公司,202012
C2914,nameC2914,1,4,20091,4,公司,202012
G3689,nameG3689,3,2,63076,NULL,公司,202012
E2986,nameE2986,3,5,87487,2,公司,202012
A351,nameA351,4,3,92459,4,公司,202012
H1567,nameH1567,2,1,9844,4,公司,202012
A1758,nameA1758,1,1,13943,1,公司,202012
D452,nameD452,4,3,11627,NULL,公司,202012
E1616,nameE1616,2,2,86254,2,公司,202012
D78,nameD78,5,3,67639,1,公司,202012
A1279,nameA1279,1,4,23846,1,公司,202012
B3009,nameB3009,2,5,52480,2,公司,202012
B514,nameB514,4,4,77181,1,公司,202012
B1194,nameB1194,4,5,67633,5,公司,202012
F3570,nameF3570,3,2,55230,1,公司,202012
F1109,nameF1109,2,5,8809,1,公司,202012
C350,nameC350,3,2,92020,5,公司,202012
D3464,nameD3464,4,3,79169,3,公司,202012
H1766,nameH1766,4,4,65023,4,公司,202012
B2143,nameB2143,3,3,14693,4,公司,202012
A1452,nameA1452,2,3,25433,NULL,公司,202012
A235,nameA235,3,5,44915,3,公司,202012
A2173,nameA2173,3,5,34883,3,公司,202012
C1386,nameC1386,5,2,46292,NULL,公司,202012
E2610,nameE2610,3,4,67168,3,公司,202012
B2410,nameB2410,5,5,27139,4,公司,202012
G2726,nameG2726,4,5,68330,3,公司,202012
G1513,nameG1513,4,2,979,4,公司,202012
D1907,nameD1907,2,4,8632,1,公司,202012
E2978,nameE2978,2,4,1847,2,公司,202012
H1559,nameH1559,2,2,41005,1,公司,202012
G3506,nameG3506,4,3,88092,5,公司,202012
E2716,nameE2716,3,2,90987,3,公司,202012
H333,nameH333,5,3,64777,2,公司,202012
A1979,nameA1979,5,2,9887,4,公司,202012
C2716,nameC2716,1,5,70821,NULL,公司,202012
B769,nameB769,2,3,47140,3,公司,202012
B560,nameB560,5,3,69418,3,公司,202012
H2346,nameH2346,4,2,5571,2,公司,202012
F2154,nameF2154,2,5,56833,NULL,公司,202012
G1612,nameG1612,5,1,407,4,公司,202012
E748,nameE748,4,4,24281,5,公司,202012
H2915,nameH2915,1,1,28541,4,公司,202012
G3483,nameG3483,2,1,80629,1,公司,202012
B2320,nameB2320,5,5,21651,1,公司,202012
E2259,nameE2259,4,5,82284,NULL,公司,202012
A2267,nameA2267,2,3,41507,1,公司,202012
H3566,nameH3566,3,2,10895,4,公司,202012
A2388,nameA2388,3,4,14995,3,公司,202012
D1941,nameD1941,5,3,76445,2,公司,202012
G1936,nameG1936,5,2,33098,5,公司,202012
A3504,nameA3504,5,1,70811,2,公司,202012
H1454,nameH1454,2,4,64001,4,公司,202012
C2086,nameC2086,1,4,66092,5,公司,202012
E1272,nameE1272,3,1,43903,2,公司,202012
A2275,nameA2275,3,4,60355,2,公司,202012
G2310,nameG2310,3,5,84724,2,公司,202012
B316,nameB316,4,4,62722,3,公司,202012
E2556,nameE2556,4,5,48834,3,公司,202012
D38,nameD38,3,2,86186,1,公司,202012
H3707,nameH3707,2,3,1444,5,公司,202012
H288,nameH288,3,2,18841,3,公司,202012
B2102,nameB2102,2,3,72696,1,公司,202012
E3431,nameE3431,3,5,52802,2,公司,202012
B1445,nameB1445,4,5,76986,3,公司,202012
H857,nameH857,2,2,84400,5,公司,202012
H1833,nameH1833,5,5,84081,1,公司,202012
F3749,nameF3749,2,2,56481,2,公司,202012
C2889,nameC2889,1,2,3634,5,公司,202012
G1718,nameG1718,5,5,84054,5,公司,202012
F639,nameF639,5,3,20179,NULL,公司,202012
A481,nameA481,4,1,29607,NULL,公司,202012
B2644,nameB2644,4,5,59533,2,公司,202012
G2196,nameG2196,4,3,25936,1,公司,202012
F2399,nameF2399,5,2,49374,1,公司,202012
H3662,nameH3662,5,4,25373,2,公司,202012
C2652,nameC2652,5,5,73626,NULL,公司,202012
C3302,nameC3302,1,2,5427,2,公司,202012
E2028,nameE2028,3,3,44644,NULL,公司,202012
C1494,nameC1494,4,1,35119,2,公司,202012
A1778,nameA1778,5,1,19402,3,公司,202012
H186,nameH186,4,1,63148,NULL,公司,202012
H76,nameH76,4,2,77915,5,公司,202012
D1539,nameD1539,4,2,78970,2,公司,202012
B432,nameB432,2,4,17991,3,公司,202012
D1035,nameD1035,4,2,84131,5,公司,202012
H3246,nameH3246,2,4,90350,5,公司,202012
C1160,nameC1160,1,1,73925,4,公司,202012
E3033,nameE3033,1,4,81822,2,公司,202012
B1294,nameB1294,3,4,43174,5,公司,202012
A2572,nameA2572,4,2,43845,1,公司,202012
C1993,nameC1993,2,2,52464,5,公司,202012
C2374,nameC2374,5,5,96115,3,公司,202012
D562,nameD562,3,5,46352,2,公司,202012
C2775,nameC2775,4,5,67620,4,公司,202012
B1419,nameB1419,1,1,36912,5,公司,202012
C237,nameC237,1,1,86566,1,公司,202012
H1434,nameH1434,3,4,40152,1,公司,202012
E586,nameE586,1,3,30578,1,公司,202012
A884,nameA884,3,3,79151,1,公司,202012
E3530,nameE3530,5,2,73180,1,公司,202012
D470,nameD470,3,5,15784,2,公司,202012
H205,nameH205,5,3,48672,2,公司,202012
F1623,nameF1623,2,5,50533,1,公司,202012
H2698,nameH2698,2,4,45015,NULL,公司,202012
C230,nameC230,5,4,92954,3,公司,202012
D3977,nameD3977,2,5,49264,1,公司,202012
E634,nameE634,1,5,3378,NULL,公司,202012
E1492,nameE1492,4,4,71733,3,公司,202012
A2024,nameA2024,1,4,96961,1,公司,202012
D1306,nameD1306,2,5,51810,4,公司,202012
D2402,nameD2402,1,3,54011,NULL,公司,202012
E3796,nameE3796,1,1,84222,1,公司,202012
G160,nameG160,3,4,82750,5,公司,202012
D982,nameD982,1,5,25839,4,公司,202012
D2303,nameD2303,2,1,40225,NULL,公司,202012
E3007,nameE3007,4,4,17624,3,公司,202012
H70,nameH70,5,5,85506,1,公司,202012
B1270,nameB1270,1,5,82226,1,公司,202012
G2053,nameG2053,5,1,58910,5,公司,202012
A821,nameA821,3,3,69024,1,公司,202012
D177,nameD177,1,3,48403,3,公司,202012
E2932,nameE2932,3,2,76017,NULL,公司,202012
A617,nameA617,1,2,53866,1,公司,202012
H1492,nameH1492,1,2,46390,5,公司,202012
D107,nameD107,1,4,95652,4,公司,202012
H489,nameH489,2,1,48563,5,公司,202012
F727,nameF727,1,3,80283,5,公司,202012
F2242,nameF2242,1,2,85045,5,公司,202012
C2077,nameC2077,2,2,60372,2,公司,202012
B2564,nameB2564,1,1,6344,5,公司,202012
H2456,nameH2456,1,1,55779,1,公司,202012
E2362,nameE2362,1,1,66343,NULL,公司,202012
C1217,nameC1217,2,3,5907,5,公司,202012
H2688,nameH2688,2,1,84572,1,公司,202012
A3206,nameA3206,2,1,88567,NULL,公司,202012
G1432,nameG1432,5,2,17497,4,公司,202012
A3645,nameA3645,3,1,11063,5,公司,202012
A2662,nameA2662,5,2,41673,5,公司,202012
F2487,nameF2487,1,5,76034,4,公司,202012
D2863,nameD2863,4,1,13497,4,公司,202012
F928,nameF928,5,1,56735,5,公司,202012
G3286,nameG3286,5,2,17048,4,公司,202012
F404,nameF404,4,1,73907,5,公司,202012
B1709,nameB1709,1,2,47684,4,公司,202012
H3215,nameH3215,1,3,11338,NULL,公司,202012
G3300,nameG3300,4,4,65299,3,公司,202012
C2581,nameC2581,5,1,89820,4,公司,202012
F2703,nameF2703,1,3,9935,3,公司,202012
H222,nameH222,2,2,63567,1,公司,202012
E288,nameE288,2,4,25705,4,公司,202012
A2585,nameA2585,4,5,1088,5,公司,202012
C3958,nameC3958,3,1,94374,2,公司,202012
E3395,nameE3395,4,2,8823,2,公司,202012
F2695,nameF2695,2,5,81856,2,公司,202012
A1899,nameA1899,5,2,32339,4,公司,202012
B1312,nameB1312,2,3,55377,1,公司,202012
E707,nameE707,5,3,2182,4,公司,202012
D2333,nameD2333,5,4,79797,1,公司,202012
C307,nameC307,2,4,62508,3,公司,202012
E897,nameE897,1,1,74681,NULL,公司,202012
F2681,nameF2681,2,1,34912,2,公司,202012
G3999,nameG3999,5,2,28484,NULL,公司,202012
H3080,nameH3080,5,1,25729,4,公司,202012
F169,nameF169,4,1,51078,1,公司,202012
B327,nameB327,4,5,73504,5,公司,202012
F97,nameF97,3,1,14944,5,公司,202012
H2551,nameH2551,2,1,69677,4,公司,202012
E3931,nameE3931,1,2,97023,4,公司,202012
F2102,nameF2102,5,5,9161,4,公司,202012
E1962,nameE1962,4,5,69589,4,公司,202012
B2486,nameB2486,5,1,93156,NULL,公司,202012
B2288,nameB2288,3,4,6329,1,公司,202012
C1272,nameC1272,3,2,58124,3,公司,202012
F1552,nameF1552,5,3,35287,2,公司,202012
C374,nameC374,4,3,14404,5,公司,202012
D656,nameD656,2,5,33468,4,公司,202012
E3850,nameE3850,2,4,25180,5,公司,202012
H43,nameH43,1,2,42470,2,公司,202012
F2912,nameF2912,3,3,95879,4,公司,202012
E3924,nameE3924,5,2,70447,4,公司,202012
G3173,nameG3173,3,5,13891,1,公司,202012
B1271,nameB1271,4,1,30323,3,公司,202012
H2517,nameH2517,1,1,48025,4,公司,202012
F3407,nameF3407,2,1,44217,3,公司,202012
G3620,nameG3620,3,2,61669,3,公司,202012
F1995,nameF1995,4,4,37303,1,公司,202012
B3176,nameB3176,3,3,52812,3,公司,202012
D3689,nameD3689,2,5,70517,5,公司,202012
E3216,nameE3216,1,1,20765,NULL,公司,202012
E3686,nameE3686,5,5,68883,NULL,公司,202012
A994,nameA994,3,2,5998,1,公司,202012
F1819,nameF1819,2,1,47103,5,公司,202012
B3010,nameB3010,3,2,42300,2,公司,202012
B212,nameB212,1,2,73022,5,公司,202012
H3496,nameH3496,2,4,46283,2,公司,202012
E1578,nameE1578,4,5,83122,3,公司,202012
F2055,nameF2055,2,3,94327,1,公司,202012
B974,nameB974,2,1,20514,NULL,公司,202012
D3078,nameD3078,2,1,24802,3,公司,202012
G42,nameG42,4,2,76478,4,公司,202012
E3083,nameE3083,4,4,96069,2,公司,202012
A995,nameA995,5,3,4666,1,公司,202012
D3900,nameD3900,2,5,43945,3,公司,202012
A2125,nameA2125,5,5,14777,4,公司,202012
H1592,nameH1592,5,2,73785,5,公司,202012
A2004,nameA2004,5,4,56335,1,公司,202012
C2769,nameC2769,2,3,29960,2,公司,202012
C3189,nameC3189,3,4,83443,1,公司,202012
A706,nameA706,2,5,46603,2,公司,202012
E1753,nameE1753,3,2,75007,4,公司,202012
B1727,nameB1727,3,2,73611,4,公司,202012
A2611,nameA2611,5,3,49299,5,公司,202012
H675,nameH675,5,3,82378,4,公司,202012
A3222,nameA3222,4,5,6585,5,公司,202012
D1128,nameD1128,1,2,93788,5,公司,202012
A915,nameA915,3,1,52290,NULL,公司,202012
B3728,nameB3728,5,5,75255,5,公司,202012
F1178,nameF1178,5,2,10614,5,公司,202012
D824,nameD824,1,3,33965,1,公司,202012
H1739,nameH1739,5,5,54008,3,公司,202012
H2433,nameH2433,5,5,31278,3,公司,202012
D2599,nameD2599,1,2,91844,NULL,公司,202012
H1104,nameH1104,1,5,13860,2,公司,202012
E664,nameE664,5,2,38,NULL,公司,202012
F265,nameF265,2,5,66102,3,公司,202012
A3590,nameA3590,5,5,76910,4,公司,202012
F3231,nameF3231,1,5,46129,4,公司,202012
B2473,nameB2473,1,2,66149,5,公司,202012
E3745,nameE3745,2,5,47825,3,公司,202012
A2927,nameA2927,1,4,8507,3,公司,202012
C1018,nameC1018,3,4,95681,3,公司,202012
A3440,nameA3440,1,2,75374,3,公司,202012
B2824,nameB2824,2,4,91893,5,公司,202012
F2938,nameF2938,5,5,30901,2,公司,202012
G3357,nameG3357,4,2,46311,3,公司,202012
B3989,nameB3989,1,5,41859,NULL,公司,202012
E1382,nameE1382,4,5,34780,NULL,公司,202012
D695,nameD695,3,3,74258,3,公司,202012
F3470,nameF3470,2,2,43874,NULL,公司,202012
H3875,nameH3875,4,1,63703,3,公司,202012
G2703,nameG2703,4,1,67509,1,公司,202012
E380,nameE380,2,5,40088,NULL,公司,202012
F2209,nameF2209,4,1,50269,5,公司,202012
C236,nameC236,3,2,62417,2,公司,202012
D2573,nameD2573,2,1,3515,NULL,公司,202012
H3237,nameH3237,3,2,77190,3,公司,202012
A1980,nameA1980,2,1,63193,5,公司,202012
B60,nameB60,4,2,20028,1,公司,202012
G1029,nameG1029,5,5,90760,2,公司,202012
D59,nameD59,4,4,85174,3,公司,202012
G894,nameG894,5,4,11862,1,公司,202012
B2380,nameB2380,3,2,14452,2,公司,202012
A2378,nameA2378,2,5,39882,NULL,公司,202012
E3325,nameE3325,1,4,88520,5,公司,202012
C2000,nameC2000,3,3,9497,1,公司,202012
B2983,nameB2983,1,2,43853,3,公司,202012
H1349,nameH1349,3,2,12131,5,公司,202012
B1467,nameB1467,3,1,91935,2,公司,202012
G2606,nameG2606,2,4,46673,1,公司,202012
D3680,nameD3680,4,1,84342,3,公司,202012
E1725,nameE1725,1,3,34276,NULL,公司,202012
H1675,nameH1675,4,2,24476,1,公司,202012
E3776,nameE3776,5,3,55783,4,公司,202012
B2214,nameB2214,3,3,83094,4,公司,202012
B3961,nameB3961,3,3,53799,3,公司,202012
A763,nameA763,4,1,59485,3,公司,202012
G1675,nameG1675,1,1,21754,1,公司,202012
G936,nameG936,2,3,71609,3,公司,202012
D1241,nameD1241,2,1,95435,NULL,公司,202012
E3341,nameE3341,1,4,13135,5,公司,202012
A1111,nameA1111,1,5,70105,1,公司,202012
G3820,nameG3820,4,1,66219,3,公司,202012
B2905,nameB2905,3,5,18272,2,公司,202012
B3040,nameB3040,3,5,86938,1,公司,202012
D678,nameD678,1,5,67263,4,公司,202012
A2970,nameA2970,3,2,77502,5,公司,202012
C1315,nameC1315,3,1,36851,4,公司,202012
A2347,nameA2347,2,1,15076,4,公司,202012
D2592,nameD2592,1,4,59392,5,公司,202012
G1678,nameG1678,3,2,99119,1,公司,202012
F2034,nameF2034,3,4,68602,4,公司,202012
A1535,nameA1535,1,4,20592,2,公司,202012
C2507,nameC2507,3,5,81898,4,公司,202012
F877,nameF877,1,3,15910,5,公司,202012
D3697,nameD3697,3,5,56749,5,公司,202012
A3545,nameA3545,2,5,90949,3,公司,202012
E1922,nameE1922,4,3,53573,5,公司,202012
A3686,nameA3686,5,2,539,1,公司,202012
A3199,nameA3199,1,3,88232,2,公司,202012
H1613,nameH1613,2,2,60812,2,公司,202012
C613,nameC613,1,2,6957,5,公司,202012
B1933,nameB1933,3,5,90682,5,公司,202012
H3801,nameH3801,3,3,38159,NULL,公司,202012
B2763,nameB2763,4,2,71456,5,公司,202012
G1199,nameG1199,5,1,73826,NULL,公司,202012
G498,nameG498,4,3,12670,5,公司,202012
G1390,nameG1390,5,3,43528,5,公司,202012
E492,nameE492,2,1,57701,2,公司,202012
D3288,nameD3288,5,2,23578,1,公司,202012
C3969,nameC3969,5,2,69486,5,公司,202012
F3733,nameF3733,4,3,13072,NULL,公司,202012
F2680,nameF2680,3,3,41545,4,公司,202012
G3473,nameG3473,2,1,11715,2,公司,202012
H3626,nameH3626,2,1,68174,5,公司,202012
B2427,nameB2427,5,5,33526,4,公司,202012
H2675,nameH2675,4,1,46697,NULL,公司,202012
H1301,nameH1301,1,5,19727,2,公司,202012
E363,nameE363,2,2,39511,NULL,公司,202012
E1009,nameE1009,4,2,6700,3,公司,202012
D3543,nameD3543,5,4,30020,4,公司,202012
G2572,nameG2572,5,2,34541,1,公司,202012
E3338,nameE3338,3,1,17049,5,公司,202012
C2251,nameC2251,1,1,37088,1,公司,202012
A1554,nameA1554,2,4,15726,NULL,公司,202012
C1498,nameC1498,5,5,11652,2,公司,202012
G3698,nameG3698,2,2,10087,5,公司,202012
H3348,nameH3348,3,4,1030,5,公司,202012
G2922,nameG2922,2,1,40331,1,公司,202012
D172,nameD172,1,3,79683,1,公司,202012
C3506,nameC3506,4,1,99916,3,公司,202012
H306,nameH306,3,4,99632,2,公司,202012
D148,nameD148,2,1,39394,NULL,公司,202012
B3153,nameB3153,5,1,84831,4,公司,202012
E330,nameE330,3,2,86865,1,公司,202012
H832,nameH832,1,1,71847,2,公司,202012
E3330,nameE3330,3,2,35696,2,公司,202012
B1772,nameB1772,5,3,34584,2,公司,202012
C2661,nameC2661,2,4,96710,4,公司,202012
H1981,nameH1981,2,4,89123,3,公司,202012
F398,nameF398,2,4,97725,3,公司,202012
H3376,nameH3376,5,3,37488,4,公司,202012
F3681,nameF3681,1,2,96155,2,公司,202012
F2933,nameF2933,3,1,79266,3,公司,202012
D540,nameD540,3,5,62410,3,公司,202012
F2306,nameF2306,1,4,5552,5,公司,202012
F24,nameF24,3,3,65226,5,公司,202012
D1375,nameD1375,5,5,109,1,公司,202012
A783,nameA783,4,1,16280,NULL,公司,202012
H2468,nameH2468,5,5,57838,1,公司,202012
F1657,nameF1657,5,5,80789,4,公司,202012
E2250,nameE2250,3,1,28491,4,公司,202012
D3618,nameD3618,2,5,70489,5,公司,202012
C1184,nameC1184,5,4,45607,1,公司,202012
E213,nameE213,3,5,82966,1,公司,202012
A3050,nameA3050,2,4,308,NULL,公司,202012
C406,nameC406,1,3,76346,2,公司,202012
G1927,nameG1927,1,2,65529,3,公司,202012
C2934,nameC2934,1,3,56854,4,公司,202012
B1170,nameB1170,2,2,88429,3,公司,202012
D2707,nameD2707,2,3,80273,4,公司,202012
E3045,nameE3045,3,4,67416,2,公司,202012
G1345,nameG1345,3,4,49892,NULL,公司,202012
B929,nameB929,2,4,44581,3,公司,202012
G2094,nameG2094,3,3,57033,2,公司,202012
C298,nameC298,4,1,11119,4,公司,202012
H2814,nameH2814,5,1,56736,3,公司,202012
E1741,nameE1741,4,4,97370,5,公司,202012
H656,nameH656,1,4,36298,1,公司,202012
F765,nameF765,2,5,32002,NULL,公司,202012
D2193,nameD2193,1,2,27674,1,公司,202012
D2861,nameD2861,1,2,18749,1,公司,202012
D3667,nameD3667,4,4,84799,5,公司,202012
D882,nameD882,4,2,90421,2,公司,202012
C2776,nameC2776,2,4,60476,5,公司,202012
G622,nameG622,1,2,33810,4,公司,202012
A660,nameA660,1,1,33155,2,公司,202012
D2179,nameD2179,4,3,52788,NULL,公司,202012
C1002,nameC1002,2,1,6275,1,公司,202012
G2272,nameG2272,2,4,43792,4,公司,202012
C3615,nameC3615,2,3,540,2,公司,202012
H1379,nameH1379,1,5,50689,4,公司,202012
C3834,nameC3834,4,5,43672,5,公司,202012
F1662,nameF1662,3,4,62386,4,公司,202012
B219,nameB219,2,5,95728,3,公司,202012
G2289,nameG2289,3,5,58174,1,公司,202012
C410,nameC410,1,3,7285,1,公司,202012
E3010,nameE3010,3,5,95957,3,公司,202012
F2253,nameF2253,4,5,18874,4,公司,202012
A1615,nameA1615,1,1,99641,4,公司,202012
A862,nameA862,1,5,8986,5,公司,202012
F92,nameF92,1,1,43458,5,公司,202012
F141,nameF141,4,5,36993,3,公司,202012
E3606,nameE3606,3,5,74819,5,公司,202012
B690,nameB690,1,1,77120,2,公司,202012
F1140,nameF1140,1,4,50078,5,公司,202012
H366,nameH366,3,5,48498,4,公司,202012
G824,nameG824,1,1,47470,3,公司,202012
E523,nameE523,2,1,43668,2,公司,202012
A3081,nameA3081,2,5,8282,3,公司,202012
E2343,nameE2343,1,1,79640,4,公司,202012
H16,nameH16,2,4,40777,3,公司,202012
D646,nameD646,2,1,91278,4,公司,202012
F3194,nameF3194,3,5,15307,1,公司,202012
D322,nameD322,2,3,43521,3,公司,202012
D3163,nameD3163,1,4,85194,2,公司,202012
G809,nameG809,4,5,94192,3,公司,202012
F2961,nameF2961,3,2,80227,1,公司,202012
G2368,nameG2368,5,2,5740,1,公司,202012
G2646,nameG2646,5,3,63958,NULL,公司,202012
G549,nameG549,2,3,97509,NULL,公司,202012
E1308,nameE1308,4,4,50126,NULL,公司,202012
B387,nameB387,1,5,84988,4,公司,202012
E2303,nameE2303,5,3,29518,1,公司,202012
E78,nameE78,5,2,99389,2,公司,202012
F1302,nameF1302,5,4,78764,4,公司,202012
C2254,nameC2254,4,5,91491,1,公司,202012
G2946,nameG2946,2,5,23076,1,公司,202012
G1502,nameG1502,5,5,34914,3,公司,202012
H948,nameH948,3,5,22640,2,公司,202012
A3535,nameA3535,5,4,68786,NULL,公司,202012
C2363,nameC2363,3,4,77722,NULL,公司,202012
G1792,nameG1792,3,1,7949,3,公司,202012
B1198,nameB1198,3,5,37368,3,公司,202012
F402,nameF402,1,4,38158,5,公司,202012
F3778,nameF3778,3,3,23040,1,公司,202012
F645,nameF645,1,2,12802,NULL,公司,202012
C1236,nameC1236,4,1,88871,5,公司,202012
D200,nameD200,3,1,60952,NULL,公司,202012
G3923,nameG3923,2,4,96947,NULL,公司,202012
A990,nameA990,1,1,73367,5,公司,202012
H3011,nameH3011,5,4,34850,2,公司,202012
D1947,nameD1947,3,4,46997,4,公司,202012
A2053,nameA2053,1,1,17127,4,公司,202012
H2865,nameH2865,2,5,12155,4,公司,202012
B2271,nameB2271,2,5,82413,5,公司,202012
F197,nameF197,1,1,94432,4,公司,202012
B597,nameB597,4,1,21906,NULL,公司,202012
E2850,nameE2850,4,3,25188,4,公司,202012
C3655,nameC3655,3,5,32903,5,公司,202012
D3808,nameD3808,5,3,7642,NULL,公司,202012
C3482,nameC3482,2,1,58973,3,公司,202012
G1287,nameG1287,1,1,78018,4,公司,202012
H3606,nameH3606,2,1,84537,1,公司,202012
E1757,nameE1757,3,2,85063,5,公司,202012
H3123,nameH3123,2,5,99487,NULL,公司,202012
G3224,nameG3224,2,5,24058,2,公司,202012
C2377,nameC2377,3,4,8441,5,公司,202012
G407,nameG407,3,2,41106,4,公司,202012
F3736,nameF3736,4,1,76917,3,公司,202012
F3371,nameF3371,4,5,57051,2,公司,202012
D3720,nameD3720,4,2,85351,2,公司,202012
B1041,nameB1041,2,1,31291,4,公司,202012
F2182,nameF2182,4,2,30813,4,公司,202012
H2082,nameH2082,4,3,6811,2,公司,202012
G3389,nameG3389,1,1,93576,4,公司,202012
B674,nameB674,3,3,91250,2,公司,202012
A2556,nameA2556,1,5,42545,1,公司,202012
E710,nameE710,2,4,27370,NULL,公司,202012
B2104,nameB2104,3,5,22502,2,公司,202012
C3975,nameC3975,4,2,99646,3,公司,202012
F2054,nameF2054,4,5,47968,NULL,公司,202012
G215,nameG215,2,5,75939,3,公司,202012
A2239,nameA2239,3,4,48368,5,公司,202012
C1192,nameC1192,3,5,25796,NULL,公司,202012
F3382,nameF3382,3,5,71131,5,公司,202012
A1215,nameA1215,3,1,1187,1,公司,202012
B1258,nameB1258,2,2,94000,3,公司,202012
E1655,nameE1655,3,3,89236,NULL,公司,202012
F3105,nameF3105,3,4,55278,5,公司,202012
H2899,nameH2899,5,4,37689,3,公司,202012
G2346,nameG2346,4,2,21530,1,公司,202012
A2590,nameA2590,4,5,13564,1,公司,202012
E615,nameE615,1,1,41798,4,公司,202012
H2101,nameH2101,5,1,36383,2,公司,202012
G1105,nameG1105,4,1,72318,1,公司,202012
A384,nameA384,1,4,29224,5,公司,202012
B857,nameB857,2,1,27637,4,公司,202012
G1301,nameG1301,1,5,99474,1,公司,202012
B2221,nameB2221,2,4,88965,3,公司,202012
E280,nameE280,1,3,93990,5,公司,202012
B42,nameB42,3,3,53337,3,公司,202012
H486,nameH486,4,2,57463,NULL,公司,202012
H604,nameH604,2,4,64750,4,公司,202012
B137,nameB137,4,5,37428,4,公司,202012
G704,nameG704,2,1,27996,2,公司,202012
F2580,nameF2580,1,2,69406,4,公司,202012
D2411,nameD2411,4,5,70380,4,公司,202012
H559,nameH559,5,1,43507,NULL,公司,202012
F1484,nameF1484,3,2,55862,3,公司,202012
F1113,nameF1113,2,4,59459,1,公司,202012
H1260,nameH1260,1,3,83529,NULL,公司,202012
B1243,nameB1243,2,3,24232,1,公司,202012
D2880,nameD2880,4,1,47573,1,公司,202012
C1695,nameC1695,3,2,54871,5,公司,202012
D1998,nameD1998,3,1,2292,NULL,公司,202012
F3249,nameF3249,3,4,24865,4,公司,202012
G1378,nameG1378,2,1,45587,4,公司,202012
F2720,nameF2720,1,4,17611,2,公司,202012
F2089,nameF2089,3,1,9931,NULL,公司,202012
D2241,nameD2241,4,5,38364,2,公司,202012
G495,nameG495,1,1,18747,1,公司,202012
H3931,nameH3931,2,3,20375,1,公司,202012
E930,nameE930,5,3,30311,1,公司,202012
G1358,nameG1358,2,3,30014,1,公司,202012
B2542,nameB2542,1,2,52804,1,公司,202012
E1560,nameE1560,4,1,73414,NULL,公司,202012
A3753,nameA3753,1,1,1509,NULL,公司,202012
B3626,nameB3626,3,4,83516,4,公司,202012
B2792,nameB2792,2,1,45360,3,公司,202012
F2203,nameF2203,2,4,87337,1,公司,202012
C2522,nameC2522,5,3,31405,3,公司,202012
G1954,nameG1954,3,3,75207,2,公司,202012
B92,nameB92,5,4,4607,3,公司,202012
H1525,nameH1525,3,3,65873,NULL,公司,202012
G1694,nameG1694,3,4,77701,5,公司,202012
H164,nameH164,2,4,92983,2,公司,202012
B2240,nameB2240,5,3,83507,1,公司,202012
D1061,nameD1061,3,5,18530,2,公司,202012
D2421,nameD2421,5,2,86658,4,公司,202012
F2590,nameF2590,3,5,25223,5,公司,202012
E1384,nameE1384,2,1,61166,NULL,公司,202012
F1184,nameF1184,2,4,65671,5,公司,202012
A3257,nameA3257,2,3,81132,5,公司,202012
C2492,nameC2492,3,1,79201,1,公司,202012
H1698,nameH1698,3,3,47613,4,公司,202012
